asset,alpha,beta,lambda,mean_return,volatility,kurtosis,skew,VaR_95,CVaR_95,vol_cluster,GBM_mean,GBM_vol,GBM_kurtosis,GBM_skew,GBM_VaR,GBM_CVaR,GBM_vol_cluster
SPY,0.6,0.0875,0.49999999999999994,0.07981110913029921,0.16296156081955523,0.01661854261347484,-0.003118883208585238,-0.18835703129876383,-0.25627728434012026,-0.001598580927049966,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.5499999999999999,0.07848773443358098,0.16700299448605146,-0.006095683131740248,0.009652390404633417,-0.19466999141857333,-0.2652344541963553,-0.003661699311969044,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.6,0.07791709763596984,0.1703553024412834,-0.022681151265423694,-0.003970889299327939,-0.2024934616277996,-0.2738393358731525,-0.001143022080640607,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.65,0.0768838769250312,0.17407176816114636,-0.014692014305687007,0.003534288610716477,-0.20788582282977547,-0.28075478761472594,0.0012479145301709158,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.7,0.07691993916684872,0.17864208270628726,-0.005022275514175778,0.007746743127907286,-0.21607366171847545,-0.2898871631011095,-0.004440316836225462,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.75,0.07623986390508018,0.18326948893049239,0.015509509774734642,0.013451751428166861,-0.22448045093869665,-0.30038918684589727,0.0026148153875716986,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.7999999999999999,0.0736896605260075,0.1885726015536125,-0.011108442499540239,-0.0024623081064222914,-0.23547007370874506,-0.31475324514773345,0.0013979845886375264,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.0875,0.85,0.07337559914727196,0.19362204477906733,-0.024596457993368404,0.0032018014482848556,-0.2457096778792636,-0.3246129704800718,0.0057486898917587315,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.05,0.08978293399440444,0.13856768911490977,0.014104467448068814,-0.0032763085108803883,-0.13744472379374587,-0.19662678210781556,-0.001620404752647202,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.1,0.08975408696828761,0.14104108661012804,-0.029916935103524445,-0.0018888142958991747,-0.14175233704575602,-0.201117451119398,-0.0007474827092856709,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.15,0.08922060677804756,0.14335292135010944,0.005808944744922773,-0.008620835807797003,-0.1454131405590105,-0.20721004600739842,-0.00281806187195071,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.2,0.08987740975680869,0.14519276254951294,0.00640085952267988,0.0069624306424817175,-0.14829603869760244,-0.2086389841127032,-0.001207963296296488,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.25,0.08922325543700464,0.14782771841652173,-0.013618936955831717,0.006832439654949837,-0.15322343479779754,-0.21484759332092299,-0.0024824495591171587,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.3,0.08838809606653551,0.1509484143721511,-0.00481364750550517,0.003926065586175358,-0.1602217582665486,-0.22285676919122108,-0.000462857133734557,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.35,0.08847698954044629,0.15294412705477173,-0.007918538999444724,0.004595409306073051,-0.16134607204651288,-0.22597298227847032,0.0050958850952463304,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.39999999999999997,0.0872986009049747,0.1558003070281974,-0.013335082846628321,0.003167522056513279,-0.1695186452183895,-0.2339162905559061,-0.002416402180742477,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.44999999999999996,0.08734946076291471,0.15955600525130134,-0.026917253100429583,0.007773257782129301,-0.17346681824386007,-0.24033531341013104,0.00013309097559732847,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.49999999999999994,0.08605449700161785,0.1621418344627473,-0.004790657023075351,-0.007049939384008006,-0.18143805487650935,-0.24839885071255435,0.00017189479613935972,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.5499999999999999,0.08514588867981886,0.1655255261665446,0.0011837200774698076,-0.005101038054714785,-0.18710674270500138,-0.2558604582250586,0.0015934506377678628,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.6,0.0856182362225563,0.1696713958654562,-0.014015463691571917,0.004627536968185562,-0.19376924262188736,-0.26336978645479364,-0.002371138329457551,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.65,0.0851473498750394,0.17425954122122894,-0.026786471957011226,-0.006031742960118752,-0.201577511740832,-0.2741758362348618,2.945129633648638e-05,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.7,0.08341056250511215,0.17882077567769022,-0.011194101697517223,0.010954007918323688,-0.21085568542244423,-0.28451918289391326,-0.00420322889671545,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.75,0.08288822809493727,0.18326683244062075,-0.013736316913642632,-0.005142589442386979,-0.21738232023955456,-0.2950036648035359,0.0010624123762726404,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.7999999999999999,0.08102939878553686,0.18731751484264444,0.02992735867015961,0.002975012504943058,-0.22852142496514477,-0.30590754943755616,-0.003143311275403542,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.09999999999999998,0.85,0.07932288307948127,0.1942037760448546,-0.0015998876265821416,0.007361749419353395,-0.24014270639992616,-0.3204556991355005,-0.0028593500142089162,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.05,0.0975557207945468,0.13821563784693594,0.02236581705292462,-0.0071087964387525834,-0.13097815337970364,-0.1889142855762101,0.001110931257063127,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.1,0.09705775238944771,0.1406211113371696,-0.001057648455581539,-0.003535732689364428,-0.13490250020328998,-0.19366048503508274,0.002766367073530704,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.15,0.09662798833903995,0.14303490382595524,-0.007675053604232485,0.0004417299170599058,-0.1387746366159929,-0.19780072674550928,-0.0033105561200317333,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.2,0.09685219973238578,0.14493983399411675,-0.010706761472848214,0.005946156677365523,-0.1414711192908592,-0.20150931004808287,0.001717227550925707,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.25,0.09644322271876726,0.14780262013780135,-0.03121265435799403,0.009274879305892866,-0.1464572753015931,-0.2075978114020042,0.004130353928104143,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.3,0.09607624058617228,0.15090489720397302,-0.018034331910970813,-0.00016399553785039373,-0.15255686506119134,-0.21478506906281108,0.0018601432523888647,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.35,0.09591652976821265,0.15416116406641467,-0.018161785915645545,0.001545642810740717,-0.15781487876070044,-0.22164221622605781,-0.0008925174252542852,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.39999999999999997,0.09465789585975015,0.1563604727849939,0.0049822444502378715,0.006421673196694623,-0.1625468064867924,-0.22714905301352983,-0.00025790846745265314,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.44999999999999996,0.09471367055555965,0.1592004326752889,-0.007635706476603499,-0.009544704177992224,-0.16703855537563236,-0.23427601618528743,-0.005351927304086066,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.49999999999999994,0.09401792251608333,0.16203428991997887,-0.004871363294603803,-0.0014412971068042731,-0.1710999608238151,-0.2396934788899362,0.0006863605179122459,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.5499999999999999,0.09443509749263203,0.16639851306136627,0.0002808063327792709,-0.002069732645528086,-0.17986020081959347,-0.24920097760351523,0.005258336893304512,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.6,0.09247636029515006,0.17013438482594107,0.009856445121152468,-0.0004501841264789099,-0.18746929510987415,-0.25867475846771687,0.001127076535572501,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.65,0.09227909834700844,0.17450776805973417,0.015457892377062077,-0.007219399730226944,-0.1946202957412522,-0.26851129620754977,-0.005536773283586149,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.7,0.09160073250911839,0.1779031894218317,0.007717006568165541,0.0016809556137519796,-0.20122437968822846,-0.2758452070196292,-0.006317384511098738,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.75,0.08943958953889897,0.18317120281389235,-0.027518916230434787,0.0037789280587498444,-0.21108250878107945,-0.2874074228010748,0.0020231596262322254,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.7999999999999999,0.08926490622907862,0.1875698771852437,-0.0004089903452384469,0.005926940789244614,-0.2176626363223876,-0.29589162923384504,0.0010200831820125638,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.11249999999999996,0.85,0.08852494710121657,0.19332042314120193,-0.012275838482483703,0.0018409337292987717,-0.23046950619026452,-0.30894936980352805,-0.005199934413833464,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.05,0.10485153782913535,0.13848560148588113,-0.007389641171806183,0.005038733300105066,-0.12284488150023945,-0.1801596663679965,0.0008183766265363003,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.1,0.10402942216725511,0.14059145709200185,0.023061133748084384,0.010948075682408728,-0.1274989925091161,-0.18553867638758,0.004670315901062068,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.15,0.10402520869701319,0.14305125457906362,0.0173399596128343,-0.008855092141996047,-0.13214308081047896,-0.1920087519857197,-0.0006283642209167466,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.2,0.1039563480609411,0.14577126696123538,0.003769527383637783,0.004213470587945221,-0.1362807268925292,-0.19683384082680164,0.001253122730434297,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.25,0.10410834511556488,0.1480553396427237,0.023266005121512556,0.0030293715137153926,-0.13922667574264083,-0.20181105800477134,-0.0011850393454127346,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.3,0.1027584654335146,0.15004626890989986,0.01566019183504963,0.005841225418109648,-0.144543338953618,-0.20669643407304794,0.003577520834839795,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.35,0.10283581589828689,0.15368043860099195,-0.004537971337762237,-0.009508568548863405,-0.15050302776230706,-0.21531093535694962,7.5998028849862e-05,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.39999999999999997,0.10221086994993253,0.1568730847540528,0.01854562902834367,0.0020227754422212493,-0.1552301451708812,-0.22166764945248205,0.0014764454518760503,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.44999999999999996,0.10161709872235973,0.15970410742676822,0.010414979195950913,0.0077293690903371655,-0.1611512611479542,-0.22708754726355082,-0.002300190001564585,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.49999999999999994,0.10144114883677983,0.16324409534844508,-0.013341043398280128,-0.0036090159380180805,-0.16778744056041942,-0.23598420718250976,-0.0018289075712302541,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.5499999999999999,0.10132025390432635,0.16594464065794115,0.015708047102437117,0.004344271775386003,-0.1714504625561158,-0.24088060758713636,0.004853155969878484,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.6,0.09906974063688631,0.17005643075786556,-0.02494140172042769,0.0011632222990982525,-0.18147112274994015,-0.25076726053875265,0.002404084772226766,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.65,0.09842412821807565,0.1750731871723472,-0.014733947888775134,0.0006475997567850025,-0.19011618405575448,-0.2625657059519772,-0.0010122806043335124,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.7,0.09731323113454757,0.17770276474948152,-0.001331763395373109,-0.004608224459182747,-0.19567665873797963,-0.2699398532164227,0.0017411724636920917,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.75,0.09801043899826221,0.1826024391010658,0.0010420817970682172,-0.002407864330952477,-0.2034251226705903,-0.2795849972176691,-0.0033628362946821863,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.7999999999999999,0.09651880097451668,0.18895801350944266,0.026575367634657177,0.007161695443551177,-0.2145152005784306,-0.29407016699869154,0.0017626926278091733,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.12499999999999997,0.85,0.09622080038986254,0.19347276620450643,-0.02316596523399861,-0.00044416840051718153,-0.2216258862102878,-0.30267796397302854,-0.00037962929710793903,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.05,0.11217864534146521,0.13837702624423964,-0.010940388623640551,-0.00883926727483872,-0.11563876489263805,-0.1736633048498772,-2.171309223246932e-05,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.1,0.11246047976723647,0.1406462739547012,-0.009403573019660438,-0.004095708224474415,-0.11908192900514913,-0.177584064990995,-0.0008682196486584296,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.15,0.11211478302784282,0.14285968444628794,0.00439644219370372,0.0014246109453352573,-0.12284876699605086,-0.18283566459718822,0.004566362411952088,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.2,0.11197905173150546,0.14523853249852978,-0.008165336925488376,-0.009143387691757352,-0.12808965735681566,-0.18810757013439686,0.002091236668167025,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.25,0.11106955543602012,0.1484837833937187,-0.016366006450824866,0.005735573281125252,-0.13249273276282508,-0.1945633131645575,-0.003121151308581773,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.3,0.11091618150644941,0.15082416654063482,0.013476220603719113,0.007069629704203992,-0.13676042732664867,-0.1996338103770501,-0.0032638255076938693,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.35,0.109993738294086,0.15371472882609197,-0.0019426335163457153,0.0009412168990690622,-0.14232920093477544,-0.20723324065098567,0.003788525112063171,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.39999999999999997,0.10936087006328953,0.1563256458102044,-0.001891176399240635,0.0037862213387069095,-0.14812648366624337,-0.21234091324961288,0.0005098732981322048,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.44999999999999996,0.10916417739624085,0.1589533266144054,-0.006428202296099084,-0.00029469893655626725,-0.15225452922089824,-0.2180140523198702,0.003137536776031332,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.49999999999999994,0.10896091429468434,0.1622937709200443,-0.008478004326633481,-0.004427593264748551,-0.15812135391420773,-0.226118178819856,-0.0019620925235915004,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.5499999999999999,0.10889726079407486,0.1662433202690973,-0.02503408712527566,-0.0010604999880818348,-0.1658042753454001,-0.23385063751031648,-0.005766304515214448,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.6,0.10718188042195971,0.16981147767637383,0.01854177775762489,-0.004565643400973342,-0.17228828733369342,-0.24381497370957342,0.0030795589300114043,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.65,0.10596373643720872,0.17480909495289992,-0.026583745570119888,0.0028098525132963736,-0.18161807302553684,-0.25346364247673075,0.0017919241224238847,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.7,0.10685398842085196,0.17845869837015918,-0.007293816084463778,-0.006242134786171239,-0.18721913298386342,-0.26215737931663835,-0.0027182683813360676,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.75,0.10548912421494176,0.18359663883777477,0.0036783795715078504,-0.004537535379031627,-0.19581225704398192,-0.27337467060329146,0.00411789237538167,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.7999999999999999,0.10514674677868005,0.18749450769102738,0.0019770879988159074,-0.0005914327978895882,-0.20361566391223201,-0.28149017426330136,-0.000490343933283326,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.13749999999999998,0.85,0.10237614995679592,0.19294967100657112,0.012803818902117126,0.000572232562945583,-0.2161064721462485,-0.2957148553225616,-0.0009298307389527686,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.05,0.1202284480676885,0.1381493405212537,-0.002761928190205598,0.0035769863457306367,-0.10646293883084489,-0.16425984777358588,0.00163212937378889,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.1,0.11961133674456474,0.14057365577945147,-0.003200459150064283,-0.004584309121821206,-0.11148552970414799,-0.17052606385894345,0.002416069452336542,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.15,0.11883029267380596,0.14265966200032926,-0.014181444769198581,0.020764046864389787,-0.1151450081142855,-0.17315354685056394,-0.0008569699838547445,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.2,0.11929770541583555,0.14534514619202796,0.020725622072463867,0.010331769159913264,-0.11966690626835041,-0.17942725277716023,0.000984598182757537,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.25,0.11934570740808054,0.14786795640501926,0.0035625865976336435,0.0009261299569323223,-0.12316434027482596,-0.18614945459788385,0.002592144044438463,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.3,0.11785494260479273,0.15086977213217678,0.010869107917034881,0.001152258060647098,-0.13071228126455753,-0.1944384672505157,0.002740169725953109,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.35,0.11751213182899915,0.15295597573579572,-0.0015144008174443613,-0.004944115489781726,-0.13434614774771905,-0.1981977857201289,-0.0002357874185899888,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.39999999999999997,0.11652842915776995,0.15605496374350974,-0.015276024819462997,0.009967898444342236,-0.13976652940235793,-0.20352944574071494,0.0021672087810095724,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.44999999999999996,0.11688383786406821,0.1595641752587856,-0.003193588998812835,0.0035636875792295374,-0.14521492479216191,-0.211229489400101,0.0022878381247894014,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.49999999999999994,0.11666789299850448,0.16287596343621286,0.042998124143669436,-0.01824428383418308,-0.15175508966750917,-0.2217177229877554,-0.0008933554451377554,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.5499999999999999,0.11626151423711688,0.16613076260282242,0.012427308620640343,0.0033054104447862048,-0.15619671492370987,-0.22651708942426585,0.003390559041451037,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
SPY,0.6,0.15,0.6,0.115070400720443,0.1703706172848134,-0.003315040361489885,0.0011661716476111886,-0.16474429464186124,-0.2362491067230537,0.00016831127237352655,0.11077137896494695,0.21038344014338403,0.007989532651468956,-0.01542656395950956,-0.23807859601707984,-0.3254780689718261,-0.0032994778875347895
